id,title,channel,url,published_date,description,language,view_count,like_count,dislike_count,comment_count,relevance,data_skills,skills
BqoUu6wC8ic,Snowflake CI/CD with GitHub Actions &amp; Schema Change | Rajiv Gupta Learn Everyday,Rajiv Gupta - Everyday Learning,https://youtube.com/watch?v=BqoUu6wC8ic,2021-08-17T16:44:28Z,"Automate release management for Snowflake by leveraging the GitHub Actions service from GitHub. Additionally, in order to manage the database ...",en-IN,187,10,0,6,44.0,Github,Blogging; Change Management; Continuous Delivery (CD); Continuous Integration (CI); Database; Github; Medium
BrGgrHa6FDE,Java Developer Roadmap in 2021 | Java Learning Path [Hindi] | How To Get First Job in 2021?,ProgRank,https://youtube.com/watch?v=BrGgrHa6FDE,2020-10-17T13:38:28Z,"In this video, you will see a complete roadmap map & learning path for Java Developer and get your first job as a software engineer.",,2581,105,8,24,50.0,Java,C; Docker; Hindi; Java; Programming; Python; Security; Software Engineering; Spring Boot; Structured Query Language (SQL); Video; Web Development; Youtube
BsgOU9eeCBg,Power BI Dev Camp March Intro to M Programming,Microsoft Power BI,https://youtube.com/watch?v=BsgOU9eeCBg,2021-04-19T18:17:10Z,This camp session will provide a fast-paced primer on the fundamentals of the M programming language. The goal of this session is to give campers a stronger ...,en,22209,510,6,,42.0,Power BI; Data Cleansing,Business Intelligence (BI); Dataflow; Dataset; Editor; Microsoft Power BI; Programming Language Theory; R; Twitter
Bsv_07Q-D70,Python Programming Full Course (Basics + Advanced) | Python Full Course | Learn Python | Simplilearn,Simplilearn,https://youtube.com/watch?v=Bsv_07Q-D70,2021-03-25T17:32:20Z,This Python programming full course video will cover all the basics to advanced concepts of Python programming. This Python Full Course is filled with real-life ...,en,38899,1508,15,47,14.0,Python,Android; Collaboration; Data Science; Economics; Facebook; Graphics Processing Unit (GPU); Instagram; LinkedIn; Machine Learning; Python; R; Regular Expressions; Telegram; Twitter; Video; Youtube; iOS
BtUJVvRM3i8,Advanced Dashboard,GPStrategiesCorp,https://youtube.com/watch?v=BtUJVvRM3i8,2020-11-20T21:09:08Z,,,103,1,0,0,35.0,Dashboard,Dashboard
Buh3GjHPmjo,CI/CD from Github to AWS EC2 Step by Step | Node.js Express Backend API as an Example,Felix Yu,https://youtube.com/watch?v=Buh3GjHPmjo,2021-01-01T17:47:27Z,Website to learn more AWS and Algorithms: https://jinmeister.com Code for this tutorial: https://github.com/felixyu9/nodejs-express-on-aws-ec2 Fix common ...,,11897,316,8,47,43.0,Github,Algorithm; Amazon EC2; Amazon Web Service (AWS); Application Programming Interface (API); Continuous Delivery (CD); Continuous Integration (CI); Github; Node.js; Youtube
BwGUdW9Wqlc,Lecture 20 - LeNet Model in Pytorch - Deep Learning : Computer Vision Beginner to Advanced Pytorch,Manifold AI Learning,https://youtube.com/watch?v=BwGUdW9Wqlc,2021-02-06T07:26:50Z,Lecture 20 - LeNet Model in Pytorch - Deep Learning Computer Vision Pytorch Full Course About the course: This is a Free Course by Manifold AI Learning on ...,en-GB,63,0,0,0,34.0,Computer Vision,Artificial Intelligence (AI); Computer Vision; Convolutional Neural Network (CNN); Convolutional Neural Network (ConvNet); Dataset; Deep Learning; Digital Image; Facial Recognition; Graph; Graphics Processing Unit (GPU); Microsoft Access; PyTorch; Youtube
BwT9qD5gnM4,Learn Excel from Scratch | Microsoft Excel for Beginners | Great Learning,Great Learning,https://youtube.com/watch?v=BwT9qD5gnM4,2021-02-11T11:46:47Z,"Get the Course material and session PDF here: https://glacad.me/3tNN2bB Great Learning brings you to this live session on ""Learn Excel from Scratch"". In this ...",en-IN,4820,204,5,8,15.0,Excel,Artificial Intelligence (AI); Big Data Analysis; Big Data Analytics; Blogging; Cybersecurity; Data Science; Data Visualization; Dataset; Decision Making; Facebook; LinkedIn; Machine Learning; Management; Microsoft Access; Microsoft Excel; Software Development; Sorting; Telegram; Visualization
BwlRo4DR4NQ,Why you Should Learn R Language? | Features of R Language | R Programming Tutorial for Beginners  #2,WsCube Tech,https://youtube.com/watch?v=BwlRo4DR4NQ,2021-06-14T10:30:01Z,"In this video, We are explaining about Why you Should Learn R Language? Features of R Language (New R Programming Course ). Please do watch the ...",hi,1604,76,1,7,26.0,R,C; Digital Marketing; English; Facebook Ads; Instagram; LinkedIn; R; Training; Twitter; Video; Youtube
BxMmC77fJ9Y,SQL Tutorial for Beginners - SQL Queries and SQL Joins | SQL for Beginners | SQL Basics | Learn SQL,Software and Testing Training,https://youtube.com/watch?v=BxMmC77fJ9Y,2021-01-01T10:45:00Z,SQL tutorial for beginners explains SQL queries and SQL Joins with examples as SQL for beginners from SQL basics. Learn SQL with this SQL queries tutorial ...,en,6384,131,0,7,15.0,Structured Query Language (SQL),Automation; Big Data; Blogging; Database; Database Management System; Extensible Markup Language (XML); Extract Transform Load (ETL); HyperText Markup Language (HTML); Java; LinkedIn; Perl; Python; Quality Assurance (QA); Router; Scripting; Software Testing; Structured Query Language (SQL); Table; Training; Twitter; Video; Youtube; jQuery
C1zF3xX0oSw,Spark Data Sets Vs Spark Data Frames | Difference in Spark Data frame and Data set,Learning Journal,https://youtube.com/watch?v=C1zF3xX0oSw,2020-11-26T11:03:27Z,Kite is a free AI-powered coding assistant that will help you code faster and smarter. Check out the below link.,en-GB,509,11,0,1,33.0,SPARK,Apache Spark; Artificial Intelligence (AI); Big Data; Coding; Documentation; Editor; Microsoft Access; Platform
C30SFjPtgHY,Statistics (Grade 7) | TAGALOG |,Teacher ReaLVT,https://youtube.com/watch?v=C30SFjPtgHY,2021-05-10T14:49:47Z,"In this video, you will learn about Statistics. It includes: - Classifications of Statistics - Importance of Statistics - Problems Involving Statistics - Formulating Simple ...",,7497,186,6,17,32.0,Statistics,Classification; Data Presentation; Gradle; Graph; Measure of Variability; Statistics; Table; Video
C496WTDhyFo,Master Databricks and Apache Spark Step by Step: Lesson 1 - Introduction,Bryan Cafferky,https://youtube.com/watch?v=C496WTDhyFo,2021-01-11T15:20:19Z,"In this first lesson, you learn about scale-up vs. scale-out, Databricks, and Apache Spark. This video lays the foundation of the series by explaining what Apache ...",en-US,18895,558,4,78,11.0,SPARK,Apache Spark; Databricks; Github; Tree; Video
C5dFVzQjfPE,"ETL process | Extract, Transform and Load operations in Data Warehouse",Learn with Fun and Creativity,https://youtube.com/watch?v=C5dFVzQjfPE,2021-04-17T05:27:25Z,"This video is about ETL process of data warehouse explaining how data is collected from different data souces, how data extracted, how the data is transformed ...",en-IN,16,1,0,0,20.0,Extract Transform Load (ETL),Computer Science; Data Mining; Engineering; Extract Transform Load (ETL); Information Technology (IT); Transformer; Video
C6A-oWwCKys,Spring Boot Tutorial with apache ActiveMQ [JMS] - [Part-2] Learn springboot java,Kamoro Kankene,https://youtube.com/watch?v=C6A-oWwCKys,2021-06-20T05:48:02Z,This is the second video of the 2 part series video which introduces spring boot applications and how to connect to apache MQ server. We are going to build a ...,,32,4,0,3,29.0,APACHE,Apache; C; Java; Spring Boot; Video
CDbar7zi2Ms,62. TEN CLRM ASSUMPTIONS | Classical Linear Regression Model Assumptions | (10 important ticks ),ECONOMICS PEDIA,https://youtube.com/watch?v=CDbar7zi2Ms,2021-02-15T11:30:02Z,clrm #clrmassumptions #10assumptionsclrm The classical Linear regression model is one of the important cornerstones of econometrics. It is important to ...,en,3001,96,3,19,48.0,Regressions,Applied Economics; Dataset; Econometrics; Facebook; Hypothesis Testing; Inference; Instagram; Labour Economics; Linear Regression; Nonlinear Regression; Open Economy; Performing Art; Regression; Research; Twitter; Variable
CFD9EFcNZTQ,Java Tutorial For Beginners [2021] | Java Full Course In 11 Hours | Java Programming | Simplilearn,Simplilearn,https://youtube.com/watch?v=CFD9EFcNZTQ,2021-01-27T19:38:06Z,This video is based on Core Java Tutorial for Beginners. The Core Java Full Course in 10 Hours video will make sure all the major fundamentals are covered.,en,226839,4992,77,177,7.0,Java,Android; Application Programming Interface (API); Arithmetic; Array; Coding; Computing Platform; Eclipse; Facebook; Information Technology (IT); JUnit; Java; Lean Software Development; LinkedIn; Microsoft Access; Mobile Application Development; Object Oriented CSS; Programming Language; Spring Framework; Training; Twitter; Video; Web Application Development; Youtube; iOS
CFyEFv98lr8,Scaling Machine Learning with Apache Spark,Databricks,https://youtube.com/watch?v=CFyEFv98lr8,2020-12-30T22:19:49Z,"Spark has become synonymous with big data processing, however the majority of data scientists still build models using single machine libraries. This talk will ...",en-US,1582,19,0,1,40.0,SPARK,Apache Spark; Big Data; Data Analytics; Data Science; Databricks; Engineering; Facebook; Inference; Innovation; Instagram; LinkedIn; Machine Learning; Platform; Processing; Training; Twitter
CHkM_i8vNEw,Practical reinforcement learning for stock trading.,Noah Weber,https://youtube.com/watch?v=CHkM_i8vNEw,2021-04-23T10:33:41Z,How to trade stock using AI as a non institutional investor in 2021. This was part of a talk given at the FAM institute at TU Vienn ...,en,1115,41,0,0,8.0,Reinforcement,Artificial Intelligence (AI); Formatting; Golang; Microsoft Access; News; Reinforcement Learning; Trade
CJy0_iUdr3g,MongoDB vs MySQL | Difference Between MongoDB And MySQL | MySQL vs MongoDB Performance | Simplilearn,Simplilearn,https://youtube.com/watch?v=CJy0_iUdr3g,2021-03-26T06:30:00Z,MongoDB and MySQL are widely used database management systems. But have you wondered what sets them apart? And what exactly are the differences ...,en,10586,243,19,15,28.0,MongoDB,Analytical; Android; Big Data; Configuration; Data Modelling; Database Management System; Facebook; Instagram; LinkedIn; MongoDB; MySQL; NoSQL; Telegram; Training; Twitter; Video; Virtual Machine; Youtube; iOS; jQuery
CK9QMA23FuI,What is the salary for a Power BI developer? #PowerBI #Salary,Learn with LOKESH LALWANI,https://youtube.com/watch?v=CK9QMA23FuI,2021-02-03T14:00:12Z,powerbi #lokeshlalwani #learnwithlokeshlalwani Here is a link to my Free Masterclass on Power BI https://event.webinarjam.com/register/9/097r9ux A must ...,en-US,103533,2462,94,552,12.0,Power BI,Business Intelligence (BI); Business Intelligence Tool; Microsoft Power BI
CKdT6f6wQyo,What is Apache Cassandra? | Open Source NoSQL Database,PlanetCassandra,https://youtube.com/watch?v=CKdT6f6wQyo,2021-06-24T19:35:19Z,"Apache Cassandra is a NoSQL database built to run applications on the internet. It was designed to manage large volumes of data, scale when you need it, and ...",en,337,5,0,1,50.0,NOSQL,Apache Cassandra; Internet; Oracle NoSQL Database; Table; Youtube
CMrHM8a3hqw,Natural Language Processing In 5 Minutes | What Is NLP And How Does It Work? | Simplilearn,Simplilearn,https://youtube.com/watch?v=CMrHM8a3hqw,2021-03-17T14:30:01Z,"Ever wondered how we can talk to machines and have them answer back? That is due to the magic of NLP. In this video, we will answer the question 'What is ...",en,32746,795,14,132,4.0,Natural Language Processing (NLP),Amazon Web Service (AWS); Android; Artificial Intelligence (AI); Collaboration; Deep Learning; Facebook; Graphics Processing Unit (GPU); Instagram; LinkedIn; Machine Learning; Microsoft Access; Natural Language Processing (NLP); Network; Python; Reinforcement Learning; Statistics; Telegram; Training; Twitter; Video; Youtube; iOS
CMv1zlZhb4Q,The BALANCE SHEET for BEGINNERS (Full Example),Accounting Stuff,https://youtube.com/watch?v=CMv1zlZhb4Q,2021-03-30T15:13:07Z,"Balance Sheet Cheat Sheet → https://accountingstuff.com/shop The 'Balance Sheet', or 'Statement of Financial Position' (SOFP) is one of the three major ...",en,61744,2135,33,247,3.0,Financial Statements,Accounting; Balance Sheet; Financial Statement; Income Statement; Instagram; Links; Twitter; Video; Youtube
CNQB-piw_48,Descriptive Statistics: Data Cleansing,Jesieca Reyes,https://youtube.com/watch?v=CNQB-piw_48,2020-10-30T05:50:33Z,,,10,0,0,0,44.0,Data Cleansing,Data Cleansing; Descriptive Statistics
CPJ2OKaYWIo,Reinforcement Learning,Simons Institute,https://youtube.com/watch?v=CPJ2OKaYWIo,2020-11-11T11:03:31Z,Martin Wainwright (UC Berkeley) https://simons.berkeley.edu/talks/reinforcement-learning Foundations of Data Science Institute Kickoff Workshop.,en,1968,45,0,0,43.0,Reinforcement,Data Science; Reinforcement Learning
CRpW9wrRKx4,Learn Computer Vision with Jetson Nano using Python | 3x Projects 2021,Murtaza's Workshop - Robotics and AI,https://youtube.com/watch?v=CRpW9wrRKx4,2021-02-23T13:17:40Z,In this course we are going to learn the basics of a computer vision along with their implementation on the Jetson Nano by Nvidia. We will start with the ...,en,36935,1223,13,92,10.0,Computer Vision,Assembly; Budget; Computer Vision; Database; Facebook; Github; Instagram; Integrated Development Environment (IDE); Links; Microsoft Access; OpenCV; Python; Robot
CTMGdp-NM3Q,Institution Admin Dashboard: Setting Up New Classes – New Readers Press Online Learning,ProLiteracy,https://youtube.com/watch?v=CTMGdp-NM3Q,2021-04-09T13:24:33Z,"In this video, learn how to set up and add new classes to your New Readers Press Online Learning administrator dashboard. Learn more: ...",en,52,2,0,0,9.0,Dashboard,Dashboard; Video
CU4t927KPic,Data Preparation – Operationalization,Informatica Support,https://youtube.com/watch?v=CU4t927KPic,2021-05-25T10:31:47Z,"Learn about creating a data preparation lifecycle and operationalizing the Data Preparation steps. Expertise: Beginner User type: CDOs, Business Analysts, ...",en,23,0,0,0,41.0,Data Preparation,Business Analysis; Data Preparation
CU_9HvvCw6g,What does BI stands for in Power BI?,Learn with LOKESH LALWANI,https://youtube.com/watch?v=CU_9HvvCw6g,2021-02-01T14:00:11Z,powerbi #lokeshlalwani #learnwithlokeshlalwani What does BI stands for in Power BI? Here is a link to my Free Masterclass on Power BI ...,en-US,1552,85,2,10,47.0,Power BI,Business Intelligence (BI); Business Intelligence Tool; Microsoft Power BI
CVszSgTWODE,Linear Regression with Python | Sklearn Machine Learning Tutorial,Jovian,https://youtube.com/watch?v=CVszSgTWODE,2021-06-19T15:30:11Z,"In this hands-on python tutorial, we will learn the fundamentals of machine learning and linear regression in the context of a problem, and generalize their ...",en,33485,885,8,94,28.0,Supervised Machine Learning,Application Programming Interface (API); Artificial Intelligence (AI); Boosting; Coding; Data Science; Dataset; Decision Tree; Instagram; Linear Regression; LinkedIn; News; Nonlinear Regression; Platform; Python; Regression; Scikit-learn; Semi-supervised Machine Learning; Software Engineering; Supervised Machine Learning; Telegram; Twitter; Unsupervised Machine Learning; Variable; Video; Youtube
CXPuOxh5Ozw,SPSS LEARNING TUTORIAL 25: TIME SERIES ANALYSIS (EXPONENTIAL SMOOTHING AND ARIMA MODELS),Shakeel Ahmed,https://youtube.com/watch?v=CXPuOxh5Ozw,2020-11-20T14:40:32Z,"In this tutorial, we learn How to create a date variable? How to apply seasonal decomposition model? How to forecast using exponential smoothing model?",,2629,24,3,3,45.0,Time Series Analysis,Autoregressive Integrated Moving Average (ARIMA) Model; Exponential Smoothing; SPSS; Time Series Analysis; Variable
CXvbvk10qes,Complete guide to MongoDB - learn Software Engineering,Dani Analiese,https://youtube.com/watch?v=CXvbvk10qes,2021-08-10T06:21:59Z,link to this course ...,,1,0,0,0,41.0,MongoDB,Administration; Architecture; Big Data; Database; Design; MongoDB; NoSQL; Software Engineering
C_R9CBda7vY,NLP Interview Questions and Answers | Natural Language Processing Interview Questions | Intellipaat,Intellipaat,https://youtube.com/watch?v=C_R9CBda7vY,2021-01-25T05:30:00Z,Intellipaat AI course: https://intellipaat.com/artificial-intelligence-deep-learning-course-with-tensorflow/ This NLP interview questions and answers video is an ...,en-IN,7692,150,14,6,8.0,Natural Language Processing (NLP),Analysis; Artificial Intelligence (AI); Blogging; Deep Learning; Facebook; Instagram; LinkedIn; Linux; Machine Learning; Natural Language Processing (NLP); Natural Language Processing Toolkit (NLTK); Parsing; Pragmatics; Recommendations AI; Regular Expressions; Telegram; TensorFlow; Training; Twitter; Video
C_UzC0DjfXM,Tech Talks with a Cloud Engineer of Oracle - Mitsu Mehta | Q&amp;A video,Simple Snippets,https://youtube.com/watch?v=C_UzC0DjfXM,2020-10-23T14:00:06Z,Mitsu Mehta is a cloud engineer in Oracle and in this video we will ask some of our questions related to her work and get important insights about cloud ...,en,4441,239,2,52,30.0,Cloud Technologies,Artificial Intelligence (AI); Blogging; Calculus; Cloud Computing; Coding; Communication; Dashboard; Data Science; Email; Facebook; Information Technology (IT); Instagram; LinkedIn; News; Oracle; Programming Language; Training; Twitter; Video
C_ulQ3cAicc,Integration of Financial Statement Analysis Techniques (2021 Level II CFA® Exam – Reading 18),AnalystPrep,https://youtube.com/watch?v=C_ulQ3cAicc,2021-06-02T16:00:11Z,Level II CFA® Program Video Lessons offered by AnalystPrep For Level II Practice Cases and Mock Exams: ...,en,1041,16,0,1,47.0,Financial Statements,Accounting Standards; Balance Sheet; Equity; Financial Statement; Financial Statement Analysis; Interpreter; Management; Reporting; Video
CbXrYfR9vvk,Database Querying: Structured Query Language (SQL) | Geekific,Geekific,https://youtube.com/watch?v=CbXrYfR9vvk,2021-04-14T18:00:03Z,"I believe that every developer should know the basics of querying and SQL, even if most full-stack frameworks have libraries for dealing with the Structured ...",en,141,4,0,0,19.0,Structured Query Language (SQL),Abstract Data Type; Complexity; Data Structure; Database; Java; Nice; Object-Oriented Programming (OOP); Population; Rally; Structured Query Language (SQL); Table; Video; Youtube; jQuery
ChMiR9EYe2E,Structured Query Language (SQL) - A Conceptual Introduction,"Katherine Carl, PhD",https://youtube.com/watch?v=ChMiR9EYe2E,2021-01-23T20:40:16Z,,,110,0,0,0,13.0,Structured Query Language (SQL),Structured Query Language (SQL); jQuery
CilGf0yqpDA,Unit Testing Spark Application | How to create Unit test cases for Spark Job,Learning Journal,https://youtube.com/watch?v=CilGf0yqpDA,2020-11-26T11:00:49Z,Kite is a free AI-powered coding assistant that will help you code faster and smarter. Check out the below link.,en-GB,4557,49,1,8,29.0,SPARK,Apache Spark; Artificial Intelligence (AI); Big Data; Coding; Documentation; Editor; Microsoft Access; Platform; Testing
Cj1t0Wm-OtM,Big Data and Hadoop for Beginners - with Hands-on! - learn Big Data,Ánh Tuyết Nguyễn,https://youtube.com/watch?v=Cj1t0Wm-OtM,2020-10-01T14:52:35Z,Link to this course(special discount) https://www.udemy.com/course/big-data-and-hadoop-for-beginners/?,,3,0,0,0,4.0,Hadoop,Apache Hive; Apache Pig; Big Data; Data Architecture; Data Pipeline; Database; Design; File Format; Hadoop Distributed File System (HDFS); History; Internet; LeSS; MapReduce; Market; Nice; Objective-C; Rally; Searching; Structured Query Language (SQL); Video; Writing
CjS6q2fK5Ow,SUPERVISED MACHINE LEARNING WITH SKICIT LEARN,SHIKSHAK,https://youtube.com/watch?v=CjS6q2fK5Ow,2020-11-04T03:37:34Z,"This session introduces to the concept of labelled data, the difference between artificial intelligence and machine learning and the significance of supervised ...",en-IN,4,0,0,0,18.0,Supervised Machine Learning,Artificial Intelligence (AI); Audit; Data Science; Decision Making; Semi-supervised Machine Learning; Supervised Learning; Supervised Machine Learning; Training; Unsupervised Learning; Unsupervised Machine Learning
ClTJeVl-b3U,"Class 82 - Learning Data Science - DWH,ETL,SQL  - 07-09-2020",Suddhasatwa Bhaumik,https://youtube.com/watch?v=ClTJeVl-b3U,2020-11-02T18:58:11Z,"Class 82 - Learning Data Science - DWH,ETL,SQL - 07-09-2020.",,4,0,0,0,40.0,Extract Transform Load (ETL),Data Science; Extract Transform Load (ETL); Structured Query Language (SQL)
CszAvVD_IzE,Financial Statements Basics - learn Finance,Cahra Selie,https://youtube.com/watch?v=CszAvVD_IzE,2021-08-01T18:46:09Z,link to this course ...,,0,0,0,0,19.0,Financial Statements,Android; Balance Sheet; Computer Worm; Decision Making; Economics; Engineering; Finance; Financial Statement; Financial Statement Analysis; Human Resource (HR); Income Statement; Internet; Interpreter; Manufacturing; Marketing; Microsoft Access; Sales; Strategic Planning
D2lq97tScIM,Lecture 2 : Getting Started - Deep Learning : Computer Vision Beginner to Advanced Pytorch,Manifold AI Learning,https://youtube.com/watch?v=D2lq97tScIM,2020-11-30T06:22:30Z,This is a Lecture 2 of Pytorch - Getting Started - Deep Learning Pytorch About the course: This is a Free Course by Manifold AI Learning on Youtube With the ...,en-GB,86,3,0,0,28.0,Computer Vision,Artificial Intelligence (AI); Computer Vision; Convolutional Neural Network (CNN); Convolutional Neural Network (ConvNet); Dataset; Deep Learning; Digital Image; Facial Recognition; Graph; Graphics Processing Unit (GPU); Microsoft Access; PyTorch; Youtube
D3P_PHUh0lI,AB testing with small sample sizes: Yuchu Liu,Software Center,https://youtube.com/watch?v=D3P_PHUh0lI,2021-08-05T22:00:04Z,Presentation from the June 2021 Software Center Reporting workshop.,,16,0,0,0,18.0,AB Testing,A/B Testing; Presentation; QA Testing; Reporting
D4zaSZoDYqo,Should You Learn Excel VBA In 2021? 7 Questions To Answer,Tiger Spreadsheet Solutions,https://youtube.com/watch?v=D4zaSZoDYqo,2021-03-26T13:33:34Z,"Should you learn Excel VBA in 2021? It's a difficult question and, although I am biased towards Excel VBA, I can see both side of the argument, at least to some ...",en-GB,9708,157,3,71,26.0,Excel,Analytical; Data Analysis; LeSS; Microsoft Excel; Platform; Rally; Video; Visual Basic For Applications (VBA)
D5RWBO2q4Q0,What is an ETL Developer?,BakeJobs. com,https://youtube.com/watch?v=D5RWBO2q4Q0,2020-12-08T18:56:56Z,,,28,2,0,0,44.0,Extract Transform Load (ETL),Extract Transform Load (ETL)
D9sU1hLT0QY,Reinforcement Learning for Trading Tutorial | $GME RL Python Trading,Nicholas Renotte,https://youtube.com/watch?v=D9sU1hLT0QY,2021-03-15T10:35:07Z,"Heard about RL? What about $GME? Well, they're both in the news a helluva lot right now. So why not bring them together. In this video you'll learn how to build ...",en,21685,717,17,212,16.0,Reinforcement,Coding; Facebook; Finance; Github; Golang; LinkedIn; News; Pandas; Python; Reinforcement Learning; Securities; Table; Testing; Training; Video
DDp22NluJw4,How to Learn Python With Full Information? – [Hindi] – Quick Support,Quick Support,https://youtube.com/watch?v=DDp22NluJw4,2020-11-12T07:30:11Z,HowtoLearnPython #QuickSupport #Career How to Learn Python With Full Information? – [Hindi] – Quick Support. आज की इस विडिओ में हम जानेंगे कि ...,hi,340515,17864,298,587,28.0,Python,C; Facebook; Hindi; Instagram; LinkedIn; Python; Twitter; Youtube
DLRF-eeFj1g,How To Read And Understand Financial Statements As A Small Business,Bench Accounting,https://youtube.com/watch?v=DLRF-eeFj1g,2021-04-13T17:00:04Z,"In this video, we explain how to read and understand financial statements for small businesses. Learn more about how to read and understand financial ...",en,11017,295,5,9,2.0,Financial Statements,Accounting; Balance Sheet; Bookkeeping; Facebook; Financial Statement; Income Statement; Instagram; LinkedIn; Template; Twitter; Video
DMv9JC_K37Y,How To Read &amp; Analyze The Balance Sheet Like a CFO | The Complete Guide To Balance Sheet Analysis,The Financial Controller,https://youtube.com/watch?v=DMv9JC_K37Y,2021-01-23T13:08:41Z,I walk you through both the accounting and the strategic analysis of the balance sheet; and explaining the risk-based approach in analyzing the balance sheet ...,en-US,221677,6768,61,228,14.0,Financial Statements,Analysis; Audit; Balance Sheet; Dashboard; Facebook; Finance; Forensic Accounting; Instagram; Links; Microsoft Excel; R; Social Media; Spring; TikTok; Video
DQm3e7mMBt4,"AlphaDow: Reinforcement Learning for Industrial Production Scheduling - Adam Kelloway, Dow Chemical",Anyscale,https://youtube.com/watch?v=DQm3e7mMBt4,2020-10-04T05:38:07Z,"AlphaDow: Reinforcement Learning for Industrial Production Scheduling - Adam Kelloway, Dow Chemical Adam has deployed reinforcement learning trained ...",,1534,29,0,1,26.0,Reinforcement,Chemical; Decision Making; Manufacturing; Microsoft Azure; Reinforcement Learning; Scheduling; Sequence; Training; User Experience (UX)
DVJXaDivt7E,Hadoop Made Very Easy - learn Hadoop,Aurelie Kessia,https://youtube.com/watch?v=DVJXaDivt7E,2020-09-30T07:47:37Z,Link to this course(special discount) https://www.udemy.com/course/big-data-hadoop-masterclass/?,,0,0,0,0,8.0,Hadoop,Algorithm; Analytical; Apache Hadoop; Apache Hive; Apache Pig; Audio; Big Data; Complexity; Data Science; Golang; Hadoop Distributed File System (HDFS); Java; Machine Learning; MapReduce; Microsoft Excel; Play; Processing; Programming; Recommendation System; Streaming; Unix; Video; Writing
DcawN2FEP-w,Javascript Tutorial | Javascript Tutorial for Beginners | Learn Javascript in 2021 | Great Learning,Great Learning,https://youtube.com/watch?v=DcawN2FEP-w,2021-04-09T12:00:05Z,Skip Intro: 00:01:45 Looking for a career upgrade and a better salary? We can help! Choose from our no. 1 ranked top programs which led to 25k+ career ...,en-IN,20234,858,13,85,21.0,JavaScript,Array; Artificial Intelligence (AI); Big Data Analysis; Big Data Analytics; Cybersecurity; Data Science; Dataset; Decision Making; HyperText Markup Language (HTML); Interpreter; Java; JavaScript; Machine Learning; Management; Microsoft Access; Network; Platform; Programming Language; Scripting Language; Variable; Web Browser; Web Development; Web Server
DebO0zUC5XA,Machine Learning at Scale with Apache Spark,Microsoft User Group Singapore,https://youtube.com/watch?v=DebO0zUC5XA,2020-10-21T13:05:10Z,https://www.meetup.com/mssgug/events/273706626/ Machine Learning at Scale with Apache Spark Location: MS Teams Topic - Machine Learning at Scale with ...,en,42,1,0,0,27.0,APACHE; SPARK,Apache Spark; Artificial Intelligence (AI); Cognitive; Machine Learning Algorithm; Microsoft Azure; Searching
Dfw1zrDVTi8,"How To Use Trend Line Tools (Channels, Rays, Lines, and Regressions)",TradingView,https://youtube.com/watch?v=Dfw1zrDVTi8,2021-01-14T21:00:47Z,In this video we walk you through all of our Trend Line tools and how they can be used on your chart. Trend Line tools are essential for analyzing price action ...,,20083,485,14,58,4.0,Regressions,Chart; Facebook; R; Regression; Statistics; Twitter; Video
DlBIhpDjhbY,Tableau Expert Full Course | Tableau Training | Tableau Tutorial | Tableau Full Course | Simplilearn,Simplilearn,https://youtube.com/watch?v=DlBIhpDjhbY,2021-08-11T16:07:10Z,"This video on ""Tableau Expert Full Course"" will help beginners to learn the Tableau Fundamentals with a detailed theoretical explanation. The Tableau training ...",en,9362,336,4,9,6.0,Tableau,Ad Design; Authentication; Big Data; Box Plot; Business Intelligence (BI); Business Intelligence Tool; Chart; Dashboard; Data Analytics; Data Mapping; Data Visualization; Database; Extensible Markup Language (XML); Facebook; Forecasting; Formatting; Instagram; JavaScript Object Notation (JSON); Kerberos; LinkedIn; Microsoft Access; Microsoft Excel; Platform; Reporting; Sorting; Statistics; Structured Query Language (SQL); Table; Tableau; Telegram; Training; Twitter; Video; Visualization; Youtube
DlGt7hIyC7s,Power BI Tutorial for Beginners | Power BI Tutorial | Visualization with Power BI | Great Learning,Great Learning,https://youtube.com/watch?v=DlGt7hIyC7s,2021-01-12T12:00:02Z,"Get the free certificate of completion for the Data Visualization with Power BI Course, Register Now: https://glacad.me/3juXiB4 Learn Data Visualization with ...",en-IN,2300,69,2,4,25.0,Power BI,Agile Business Analytics; Architecture; Artificial Intelligence (AI); Big Data Analysis; Big Data Analytics; Blogging; Business Analysis; Business Intelligence (BI); Cybersecurity; Dashboard; Data Science; Data Visualization; Dataset; Decision Making; Facebook; LinkedIn; Machine Learning; Management; Microsoft Access; Microsoft Power BI; Software Development; Telegram; Video; Visualization
Dn75DFLkLK4,Top 5 Reasons To Learn Java Programming | Why Learn Java In 2021? | Simplilearn | #Shorts,Simplilearn,https://youtube.com/watch?v=Dn75DFLkLK4,2021-06-21T13:42:17Z,Free Java Course with Completion Certificate: ...,en,5423,151,9,17,32.0,Java,Android; Application Programming Interface (API); Array; Coding; Computing Platform; Development Tools; Engineering; Facebook; Information Technology (IT); JUnit; Java; Lean Software Development; LinkedIn; Microsoft Access; Microsoft Excel; Mobile Application Development; Object Oriented CSS; Programming Language Theory; Spring Framework; Training; Twitter; Video; Web Application Development; Web Design; Youtube; iOS
